ID,run296.10-0MS_AGTTCC_L005,run296.11-5GS_ATGTCA_L006,run296.12-5MS_CCGTCC_L006,run296.13-20GS_GTCCGC_L007,run296.14-20MS_GTGAAA_L007,run296.15-150GS_GTGGCC_L008,run296.16-150MS_GTTTCG_L008,run296.9-0GS_AGTCAA_L005,run317.0GS-rep-2_TAGCTT_L001,run317.0GS-rep4_GTTTCG_L003,run317.0MS-rep-2_AGTCAA_L001,run317.0MS-rep-3_GTCCGC_L002,run317.20GS-rep-2_CTTGTA_L001,run317.20GS-rep4_GTGGCC_L003,run317.20MS-rep-2_ATGTCA_L002,run317.20MS-rep4_CGTACG_L003,run317.5GS-rep-2_GGCTAC_L001,run317.5GS-rep-3_CCGTCC_L002,run317.5MS-rep-2_AGTTCC_L002,run317.5MS-rep-3_GTGAAA_L003
AT1G54790,65,172,124,97,70,115,194,47,50,21,68,7,21,16,49,35,18,14,58,12
AT1G54820,8,13,11,14,13,9,11,6,5,10,12,3,6,3,3,11,2,3,7,9
AT1G54830,1624,2077,1603,1866,1952,1907,1726,2050,682,1240,1464,409,1045,602,656,1419,381,571,877,546
AT1G54840,7,17,9,22,6,8,10,12,5,6,13,2,4,4,2,3,1,6,2,5
AT1G54850,320,335,295,438,384,371,366,382,137,181,297,56,228,150,146,360,60,102,157,132
AT1G54860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54870,0,2,1,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0
AT1G54880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54890,1333,1984,1340,1367,1519,2168,1445,1453,473,959,1041,291,943,570,449,718,264,187,589,375
AT1G54905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54920,2947,3853,3199,2951,3503,3842,4098,2713,1385,1054,2292,301,1110,872,980,1348,649,470,1414,498
AT1G54923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54930,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
AT1G54940,420,654,488,398,363,498,431,491,117,185,356,78,238,58,97,290,54,59,165,56
AT1G54950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54960,202,315,255,309,319,365,323,287,55,121,173,28,86,74,64,168,41,58,94,58
AT1G54970,13300,29083,10852,14056,19837,25734,14058,17250,2125,9514,6451,1994,8700,1021,2778,2759,1333,785,3451,1151
AT1G54980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G54990,4177,4921,4221,4643,5038,5245,5143,4722,1884,2316,3529,845,2010,1692,1976,3058,1079,1195,2325,1281
AT1G55000,147,187,142,249,216,148,93,196,48,81,133,19,119,50,49,148,24,87,74,34
AT1G55010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AT1G55020,12096,19298,15702,10290,8624,14365,9394,13144,2796,3056,6728,1138,4546,2067,2403,3196,1401,1953,3827,1217
AT1G55030,3,1,5,2,8,2,4,2,0,3,0,0,2,0,1,1,0,0,1,3
AT1G55035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT1G55040,386,474,365,439,523,608,575,451,113,171,302,48,125,142,112,268,82,60,160,82
AT1G55045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55050,9,8,8,18,15,14,8,9,4,5,6,1,1,2,0,5,5,2,3,3
AT1G55060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55080,454,647,511,769,745,671,644,675,193,444,499,125,353,235,213,549,100,176,251,177
AT1G55090,1489,2139,1804,1328,1845,1706,1651,1848,462,443,1137,130,448,412,449,521,310,264,610,225
AT1G55100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55110,38,78,36,81,105,94,75,60,17,35,51,7,45,25,11,31,11,12,20,12
AT1G55120,127,124,110,157,149,246,179,157,45,77,57,5,62,36,30,93,6,19,28,41
AT1G55130,1400,1829,1396,1760,1736,1748,1532,1662,555,644,1119,210,688,447,445,877,239,295,637,361
AT1G55140,197,220,208,270,305,219,215,270,67,162,205,37,133,75,78,276,55,60,118,72
AT1G55150,1083,1257,1140,1234,1292,1237,1214,1186,386,472,945,183,487,386,392,916,192,310,535,325
AT1G55152,60,67,67,127,69,77,75,58,27,32,54,4,51,12,26,53,18,28,26,14
AT1G55160,1655,1796,1747,2411,2079,2042,1941,2071,836,1317,1675,598,1529,751,858,2357,462,984,983,984
AT1G55170,310,372,280,280,353,394,353,303,86,128,214,15,120,84,91,179,54,47,122,48
AT1G55175,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55180,124,257,204,179,220,240,296,132,45,50,125,10,59,40,48,85,31,18,75,20
AT1G55190,731,914,788,1078,1011,987,893,984,348,597,668,181,563,311,327,763,216,292,414,322
AT1G55200,0,9,1,9,7,7,9,3,2,6,2,0,4,2,0,2,0,0,0,1
AT1G55205,874,853,789,1258,1018,995,1012,969,330,725,748,284,590,383,341,1040,201,302,436,541
AT1G55207,0,1,0,5,2,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0
AT1G55210,6046,7539,6761,7777,7335,5701,6135,7870,2294,3554,4439,2168,4909,2371,2743,6756,1564,3385,3175,2792
AT1G55220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55230,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT1G55240,129,358,339,310,223,260,331,186,148,70,247,34,50,71,117,133,48,59,160,37
AT1G55250,732,975,748,935,963,916,871,743,301,304,604,94,301,202,262,577,147,160,311,156
AT1G55260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55265,317,488,429,498,583,552,525,481,67,147,178,33,177,48,82,164,43,99,85,85
AT1G55270,362,503,438,516,520,518,464,484,127,170,315,43,252,111,140,276,67,97,163,93
AT1G55280,19,38,20,58,39,33,36,28,6,11,22,1,23,4,8,19,2,3,13,5
AT1G55290,297,397,339,273,319,288,297,344,97,116,217,49,149,47,117,165,31,51,134,72
AT1G55300,171,196,204,205,218,164,179,252,80,97,153,30,141,73,58,186,45,66,89,58
AT1G55310,2096,2315,2394,3067,2432,1877,1677,2880,891,1305,2120,648,1606,1081,940,2882,621,1139,1176,975
AT1G55320,1304,2288,1236,1371,1765,1296,905,1448,514,642,1284,155,969,357,334,732,198,375,525,264
AT1G55325,1994,2559,2218,2066,2382,2607,2804,1651,506,547,1496,146,575,525,540,783,350,264,843,276
AT1G55330,7644,6614,8696,8593,5848,5188,7572,8060,5557,6409,7330,4966,7590,4470,5148,14111,3101,6316,5789,6275
AT1G55340,1347,1649,1393,1783,1629,1728,1519,1796,715,1287,1463,443,1119,709,686,1851,364,596,801,714
AT1G55350,2057,2589,2272,2037,2564,2601,2715,1775,537,576,1460,162,636,550,500,951,337,332,829,305
AT1G55360,4990,5898,4888,5399,5727,5761,5100,5609,1900,2701,3585,973,2684,1748,2095,3550,1050,1526,2335,1591
AT1G55365,6,8,5,14,10,7,5,11,2,4,9,0,10,1,0,4,1,5,3,0
AT1G55370,0,1,0,1,1,1,2,1,1,0,0,0,0,0,0,3,0,0,0,0
AT1G55380,24,43,16,46,59,94,48,38,14,18,27,6,21,12,6,33,6,10,12,12
AT1G55390,21,26,47,39,26,35,37,27,19,3,23,10,10,15,10,25,8,6,12,15
AT1G55400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55410,5,3,9,10,9,3,12,11,6,1,4,2,7,3,1,5,2,2,2,3
AT1G55420,77,87,108,100,79,78,124,71,22,17,66,9,30,39,32,54,11,19,49,20
AT1G55430,147,158,220,182,133,119,209,137,86,53,140,31,70,59,64,174,37,54,89,69
AT1G55440,1,4,6,8,8,7,8,8,2,3,4,0,0,0,1,4,1,1,2,2
AT1G55450,915,951,974,998,884,832,1000,865,281,197,542,71,366,272,338,466,154,206,366,137
AT1G55460,1017,1190,994,954,1080,1084,1096,1103,410,574,842,155,489,410,408,746,278,253,487,270
AT1G55470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55475,57,71,75,108,114,113,95,81,32,50,81,11,54,28,31,64,12,21,42,24
AT1G55480,20,38,37,43,37,28,16,27,5,11,19,2,23,8,5,10,2,5,10,6
AT1G55490,5104,5563,5028,4757,6069,5683,5600,5577,1745,2210,3577,661,2022,1859,1794,2891,1002,949,2191,1213
AT1G55500,4477,5222,4277,4954,5307,5926,5744,4819,1547,2326,3567,653,1855,1531,1498,2608,864,841,2091,1045
AT1G55510,89,159,89,163,157,113,85,120,37,54,103,9,68,32,41,81,21,35,47,23
AT1G55520,1225,1422,1381,1657,1491,1331,1175,1417,615,741,1295,316,909,580,712,1364,314,541,798,482
AT1G55525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT1G55530,575,860,769,664,669,623,683,783,196,309,529,76,352,194,231,461,127,187,318,148
AT1G55535,691,844,794,975,825,998,843,782,245,432,553,150,418,246,207,599,118,155,297,214
AT1G55540,875,1020,971,820,1141,1250,1300,839,149,251,544,72,266,230,177,387,109,130,289,143
AT1G55546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55550,8,15,14,16,18,22,19,9,0,2,5,0,7,0,8,6,0,0,4,4
AT1G55560,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55580,0,8,1,7,4,5,5,3,0,3,0,0,0,1,0,2,0,0,0,0
AT1G55590,458,530,495,673,651,584,522,555,165,230,418,72,276,138,121,377,105,153,218,133
AT1G55591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55610,69,110,83,80,100,108,119,67,6,18,29,2,21,11,4,20,12,6,11,10
AT1G55615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55620,1801,2144,1767,1967,2102,2280,2124,1854,547,789,1344,235,712,502,504,932,303,311,717,350
AT1G55625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55630,132,147,125,180,159,149,187,123,44,64,115,21,41,40,50,91,14,31,54,32
AT1G55640,30,29,39,32,45,24,31,27,10,8,14,3,11,3,6,13,4,2,9,2
AT1G55650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55670,20,28,40,63,63,37,21,41,4,20,15,4,37,13,4,24,3,14,7,11
AT1G55675,16,18,14,35,33,22,20,29,9,26,18,6,26,5,3,35,3,19,18,16
AT1G55680,3571,4619,3925,4907,4965,4697,4795,4280,1549,2277,3396,777,2468,1639,1652,3289,890,1547,2099,1166
AT1G55690,3268,3883,3634,3345,3810,4243,4045,3271,1405,1279,2986,357,1281,1130,1214,1583,789,486,1663,706
AT1G55700,12,15,13,13,14,16,16,8,5,2,7,1,7,2,1,7,4,2,3,1
AT1G55710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55720,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55730,2060,2400,2107,2470,2470,2772,2461,2212,807,1037,1757,338,1163,755,854,1414,537,526,1041,517
AT1G55740,441,1060,424,591,953,818,871,655,148,462,390,27,191,47,120,207,72,165,188,93
AT1G55750,590,772,629,739,742,806,713,714,262,318,555,99,318,214,259,496,143,142,288,174
AT1G55760,142,211,158,248,225,257,253,171,67,58,144,18,77,49,74,98,30,34,79,30
AT1G55770,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
AT1G55790,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55800,1,1,0,2,3,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0
AT1G55805,572,684,640,848,794,818,628,661,257,527,525,174,472,282,295,733,136,245,328,291
AT1G55810,1097,1472,1332,1627,1427,1585,1305,1441,434,683,934,265,827,491,400,1231,247,417,533,488
AT1G55820,654,735,645,857,905,871,928,710,151,347,485,86,306,251,156,491,98,136,254,149
AT1G55830,389,507,441,591,581,545,562,515,193,340,435,75,286,149,162,368,112,132,204,113
AT1G55840,6299,8370,6389,7428,8125,8700,7807,7263,3018,4451,5590,1458,4068,2510,2721,4342,1747,1763,3516,1942
AT1G55850,4715,6656,5322,5360,5638,6054,6783,5407,1851,2013,3564,516,2137,1968,1857,2237,1017,1149,2320,792
AT1G55860,6166,8710,6976,5070,6821,7941,8998,4626,1429,1620,4120,473,1728,1453,1254,2094,1130,828,2662,785
AT1G55870,590,645,642,704,686,768,728,533,161,185,434,54,227,188,153,341,90,104,209,133
AT1G55880,551,579,580,656,766,652,559,649,183,263,462,85,293,204,218,487,93,186,297,149
AT1G55890,3447,3597,3380,3425,3648,4178,3926,3340,1171,1645,2406,513,1297,1281,1119,2065,692,639,1385,817
AT1G55900,2467,2758,2529,2758,3043,3155,2876,2882,848,1472,2102,490,1251,1041,929,2008,496,603,1231,841
AT1G55910,86,147,77,91,107,95,93,82,27,43,51,12,47,23,35,44,9,18,43,15
AT1G55915,82,118,77,143,118,111,139,96,39,27,53,6,51,23,32,53,9,16,36,24
AT1G55920,2911,4522,3191,3953,4297,3814,4356,4153,1175,2081,2722,316,2186,1454,1312,1503,569,979,1544,458
AT1G55928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55930,128,164,150,231,211,172,152,167,69,100,159,28,91,58,59,153,32,41,71,40
AT1G55940,8,6,1,11,8,10,3,4,0,11,0,0,8,0,0,1,0,9,0,2
AT1G55950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G55960,387,620,425,549,508,488,480,440,166,187,359,43,182,140,166,280,72,131,192,95
AT1G55964,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
AT1G55970,86,99,83,115,132,126,129,72,23,29,74,5,42,18,11,63,16,9,24,11
AT1G55980,2,2,3,5,4,3,5,2,3,1,3,0,2,2,5,0,2,2,2,2
AT1G55990,1719,3757,1744,2899,3312,2233,1793,2847,289,622,736,19,695,228,298,288,238,902,531,165
AT1G56000,75,87,82,106,114,131,103,115,19,63,76,17,45,30,33,84,9,32,47,35
AT1G56010,763,1259,924,1354,1299,1189,1107,1200,204,254,641,96,675,270,269,614,171,453,385,170
AT1G56020,1050,1147,973,1195,1286,1538,1275,1214,289,504,700,158,475,253,260,674,166,168,379,228
AT1G56030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56045,8179,8748,7373,11057,8561,9169,8211,10882,7594,16611,13811,7687,13106,8662,8222,23992,4583,9298,8610,11030
AT1G56050,506,590,560,580,686,643,612,579,158,262,386,63,191,203,216,351,91,86,271,113
AT1G56060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56070,179729,209288,188728,152100,196664,191658,199001,182876,52748,78238,115315,32519,67676,67039,61966,90559,47577,40033,78664,46635
AT1G56080,760,944,813,904,851,1025,894,945,241,334,537,136,474,223,251,499,131,182,303,200
AT1G56085,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT1G56090,136,183,148,227,193,201,146,169,60,84,149,20,104,60,53,137,23,49,50,55
AT1G56100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56110,30065,32018,30402,29910,33543,33459,34713,31972,12279,19428,25681,7746,15712,15787,14249,27434,9738,9243,17386,12979
AT1G56120,18,21,18,56,33,39,34,21,13,24,18,3,18,9,7,31,2,4,4,10
AT1G56130,39,37,55,103,73,63,71,55,13,26,46,10,22,6,12,42,7,7,25,15
AT1G56140,1814,2303,1862,2158,2239,1899,2307,1828,476,552,1174,191,829,561,549,1271,306,625,742,378
AT1G56145,1208,1533,1379,1583,1716,1477,1655,1448,358,474,1031,179,675,422,437,1082,274,522,607,365
AT1G56150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56160,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AT1G56165,1,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56170,65,92,81,120,103,79,52,88,15,47,65,13,27,19,19,93,10,32,35,22
AT1G56180,202,306,226,368,352,414,344,279,99,169,203,30,162,113,76,233,44,70,135,74
AT1G56190,4783,6232,5553,5557,5984,6157,5992,5492,1572,2451,3785,1023,2757,1962,1692,3765,1087,1734,2249,1449
AT1G56200,1166,1250,1178,1399,1420,1353,1245,1440,658,1026,1175,310,991,640,609,1583,374,898,695,581
AT1G56210,237,305,282,330,234,271,278,357,84,120,173,65,129,67,87,255,57,88,90,71
AT1G56220,2959,3727,3143,4579,4075,3868,3147,3861,1697,2701,3237,1147,2964,1667,1654,4728,1030,2671,1948,1813
AT1G56230,1336,1721,1482,1676,1867,1737,1807,1488,453,613,985,197,791,461,480,1119,268,463,578,367
AT1G56233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56250,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
AT1G56260,76,86,68,109,98,105,85,90,37,60,49,17,60,27,22,99,16,36,31,41
AT1G56270,1,0,1,1,3,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0
AT1G56280,7442,8265,7723,10258,9725,8526,8147,8681,4902,5163,7678,1904,5829,3881,4149,8176,2519,5678,5105,3302
AT1G56290,755,964,781,772,903,927,912,801,212,284,581,89,264,202,231,447,151,132,312,154
AT1G56300,437,515,427,572,453,363,309,546,238,443,527,89,354,168,262,330,99,139,273,112
AT1G56310,141,144,149,129,180,143,157,137,46,62,115,20,71,43,48,69,27,16,47,30
AT1G56320,223,745,284,510,586,587,249,542,49,272,127,3,155,22,26,42,23,225,90,25
AT1G56330,21064,22024,21872,26063,22815,22276,20258,23807,11204,16245,19375,8389,15236,10809,11193,22218,6840,9214,13100,11007
AT1G56340,42425,46820,43662,43258,46238,41908,38832,46849,19142,24473,32403,11708,22996,19483,18277,31622,12567,13042,22231,15459
AT1G56345,75,70,51,62,81,88,93,72,29,49,69,12,31,23,29,54,16,13,32,18
AT1G56350,187,237,193,265,244,275,235,264,72,100,161,26,79,68,75,159,45,35,85,50
AT1G56360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56410,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56420,118,129,91,218,148,127,120,154,40,73,110,19,95,39,63,125,9,47,44,42
AT1G56423,770,964,783,916,920,994,988,867,405,496,705,138,479,321,352,751,203,178,442,269
AT1G56430,13,105,5,28,50,19,9,19,11,14,41,3,29,4,3,4,3,1,12,0
AT1G56440,247,333,320,345,328,275,220,376,102,118,277,40,127,86,83,207,64,72,139,81
AT1G56450,12067,14095,12305,14730,14744,14183,13468,14039,4911,8020,9605,3320,7545,5341,5179,10396,3379,4521,6379,4876
AT1G56460,412,660,468,506,667,511,543,579,164,212,420,37,264,134,159,370,99,204,194,120
AT1G56470,1,0,0,2,2,2,4,0,2,0,0,0,2,2,0,0,0,0,0,0
AT1G56480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56500,42,72,67,85,75,74,61,59,15,19,39,6,28,11,11,37,8,9,21,17
AT1G56510,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
AT1G56520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56540,9,10,10,40,7,12,15,3,4,0,3,3,8,3,2,5,3,3,3,3
AT1G56550,2685,2959,2901,3199,2710,2713,3583,2986,1173,1205,2094,630,1506,1012,1182,2209,742,974,1486,846
AT1G56553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56555,1,6,4,16,6,5,7,3,2,1,0,0,0,1,0,1,1,1,4,1
AT1G56560,751,1158,833,818,874,923,951,882,265,284,553,60,343,203,223,396,126,168,346,140
AT1G56570,45,54,59,57,62,66,50,43,26,15,26,5,18,19,14,22,5,2,21,11
AT1G56580,1417,2418,1645,2180,2008,2060,1457,1922,636,1370,1715,303,1220,732,917,1198,410,623,993,468
AT1G56590,1307,1532,1391,1541,1596,1726,1568,1547,560,759,1130,256,754,472,539,1011,267,366,670,416
AT1G56600,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
AT1G56605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56610,79,98,57,113,120,53,79,88,34,43,74,8,50,24,20,72,7,22,35,38
AT1G56612,66,46,43,71,82,63,45,80,19,25,60,3,29,13,17,60,6,17,24,16
AT1G56620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56630,748,643,805,799,645,619,1083,689,437,259,586,175,324,299,343,697,195,171,472,247
AT1G56640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56660,1835,2441,1808,1910,1917,1952,1712,2311,803,1198,1600,454,1430,660,748,1526,550,734,1029,650
AT1G56670,76,176,90,126,129,134,74,121,41,95,83,21,57,53,26,108,20,36,36,34
AT1G56675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56680,1410,1599,1540,2005,1755,2487,1733,1762,509,1040,1203,402,1085,797,564,2115,350,479,749,749
AT1G56690,69,55,54,79,86,86,91,62,18,22,43,3,22,16,16,32,13,6,21,21
AT1G56700,3519,4705,3555,4742,4386,4057,3694,4744,1906,2342,3432,935,3021,1456,1845,3279,1058,2022,2178,1272
AT1G56710,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56720,785,823,896,901,980,771,890,817,352,359,689,179,459,300,341,912,187,272,457,357
AT1G56730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G56990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT1G57120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
